TANGGAL,y_true,y_pred,SHAP_Bulan,SHAP_Hari_Tahun,SHAP_Hari_Minggu,SHAP_Lag1,SHAP_Lag2,SHAP_Lag3,SHAP_Roll7,SHAP_Roll30,SHAP_Tetangga_Lag1_avg,SHAP_Tetangga_Roll7_avg,SHAP_STASIUN_Lubuk_Minturun,SHAP_STASIUN_Nanggalo,SHAP_STASIUN_Parak_Karakah,SHAP_Musim_Hujan_Intensif,SHAP_Musim_Kemarau,SHAP_Musim_Peralihan_1,SHAP_Musim_Peralihan_2
2024-07-07,0,1,0.0,0.025945744,0.0072808545,0.05748989,0.011447093,-0.008003544,0.0018230184,0.0037913348,0.0493076,-0.00029642822,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-07,0,1,0.0,0.024379717,0.0072808545,0.05748989,0.011409483,-0.008003544,0.0018230184,0.006923387,0.041923873,-0.028075563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,0,0,0.0,0.025370805,-0.07508983,-0.032794796,0.02240462,-0.008302602,0.0015706753,-0.02725737,-0.36102873,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,0,0,0.0,0.025757382,-0.0551947,-0.032794796,0.02240462,0.00611358,0.0015706753,0.0073974514,-0.36614072,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-08,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008302602,0.0015706753,0.010529506,-0.35137883,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,0,1,0.0,0.06134029,-0.0069456557,0.025616255,0.007623565,0.02361114,-0.002317368,-0.010023849,0.20355871,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,0,1,0.0,0.0435372,-0.0031559789,0.025616255,0.007623565,-0.024928097,-0.002317368,0.003750988,0.17609969,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-09,0,1,0.0,0.04531404,-0.0031559789,0.025616255,0.0074324817,0.023627326,0.0022060603,0.01015585,0.2163334,-0.008438775,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,0,0,0.0,-0.005306753,0.009500714,-0.032794796,-0.082982816,-0.008299478,0.003032248,0.0045285625,-0.4269473,-0.027042251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,0,0,0.0,0.022308782,0.009500714,-0.032794796,0.023768723,-0.008302602,0.0015706753,0.0013965117,-0.35048887,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-10,0,0,0.0,0.023834014,0.016057845,-0.032794796,0.023768723,-0.008302602,0.0015706753,-0.0068060504,-0.3503687,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,0,1,0.0,0.049793262,0.024836387,0.028833466,0.0076574995,0.023627326,0.0022060603,-0.008717979,0.4677903,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,0,1,0.0,0.053132955,0.005770742,0.025616255,0.0076574995,0.023627326,0.0022060603,0.0026079116,0.18798117,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-11,0,1,0.0,0.04502131,0.005770742,0.025616255,0.0076574995,0.023627326,0.0022060603,0.009012774,0.18968794,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0,0,0.0,0.009213548,0.016057845,0.07616081,-0.0076172585,-0.008064791,0.0032845913,-0.004317166,-0.180109,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0,1,0.0,0.022021996,0.0072808545,0.05748989,-0.013305028,-0.0080004195,0.0032845913,0.0037913348,0.05758919,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-12,0,0,0.0,-0.0022543035,0.009087491,0.048932474,-0.1807276,-0.008064791,0.07421614,0.0070174476,-0.23643075,0.029276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,0,0,0.0,0.025745818,0.016057845,-0.032794796,0.023768723,0.006116704,0.003032248,-0.0068060504,-0.3681614,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,0,0,0.0,0.02422059,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0013965117,-0.36828163,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-13,0,0,0.0,0.022654563,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0045285625,-0.36984763,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,0,0,0.0,0.024691962,0.009500714,0.07616081,0.025969326,0.006116704,0.003032248,0.0013965117,-0.33212003,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,0,1,0.0,0.026388604,0.0072808545,-0.025526302,0.009652055,-0.0041188495,0.0032845913,0.0037913348,0.0140857985,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-14,0,1,0.0,0.026215792,0.0072808545,-0.025526302,0.009652055,0.0064157625,0.0032845913,0.006923387,0.00059193955,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,0,1,0.0,0.0435372,-0.04364946,0.025616255,0.007623565,-0.02491191,0.0022060603,0.003750988,0.21819034,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,0,0,0.0,0.022824943,-0.0551947,0.07616081,0.030388867,-0.008299478,-0.0006815586,0.010529506,-0.28549883,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-15,0,1,0.0,0.043447364,-0.04364946,-0.010510421,0.007172745,-0.02491191,0.0022060603,0.003750988,0.2548577,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,0,0,0.0,0.022353569,-0.01470122,-0.032794796,0.023604667,-0.008299478,0.003032248,0.010529506,-0.36128408,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,0,0,0.0,0.022353569,-0.01470122,-0.032794796,0.023604667,-0.008299478,0.003032248,0.010529506,-0.36128408,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-16,0,0,0.0,0.024265375,-0.01470122,-0.032794796,0.023604667,0.006116704,0.003032248,0.010529506,-0.37761208,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,0,0,0.0,0.021214126,0.009500714,0.07616081,0.025969326,-0.008299478,0.003032248,0.0045285625,-0.317358,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,0,1,0.0,0.03502888,0.005770742,-0.010510421,0.00720668,-0.02491191,0.0022060603,0.009012774,0.20856023,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-17,0,1,0.0,0.044931475,0.005770742,-0.010510421,0.00720668,0.023627326,0.0022060603,0.009012774,0.22635528,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,0,0,0.0,-0.005306753,0.009500714,-0.032794796,-0.08318016,-0.008299478,0.003032248,0.0045285625,-0.43749717,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,0,0,0.0,0.020742754,0.009500714,-0.032794796,0.023768723,-0.008302602,0.0015706753,0.0045285625,-0.3520549,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-18,0,0,0.0,0.020742754,0.009500714,-0.032794796,0.023768723,-0.008302602,0.0015706753,0.0045285625,-0.3520549,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,0,0,0.0,0.022580538,0.009500714,-0.032794796,0.022568677,0.006116704,0.003032248,0.0045285625,-0.40190056,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,0,0,0.0,0.020742754,0.009500714,-0.032794796,0.023768723,-0.008302602,0.0015706753,0.0045285625,-0.3520549,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-19,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.02276602,-0.008302602,0.0015706753,0.0045285625,-0.37355796,-0.027042251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008299478,0.003032248,0.0045285625,-0.38557255,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,0,0,0.0,0.020742754,0.009500714,-0.032794796,0.023768723,-0.008302602,0.0015706753,0.0045285625,-0.3520549,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-20,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.02276602,-0.008302602,0.0015706753,0.0045285625,-0.37355796,-0.027042251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008302602,0.0015706753,0.0045285625,-0.38410786,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.02276602,-0.008302602,0.0015706753,0.0045285625,-0.37355796,-0.027042251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-21,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008299478,0.003032248,0.0045285625,-0.38557255,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008299478,0.003032248,0.010529506,-0.3528435,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008353054,-0.023508951,-0.10370275,-0.21201658,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-22,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.32624876,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008299478,0.003032248,0.010529506,-0.39333707,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008353054,-0.023508951,-0.10370275,-0.25251004,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-23,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.36674234,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-24,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-25,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-26,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-27,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-28,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.32624876,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008353054,-0.023508951,-0.10370275,-0.21201658,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-29,0,0,0.0,0.022279546,-0.0551947,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.32624876,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.36674234,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008353054,-0.023508951,-0.10370275,-0.25251004,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-30,0,0,0.0,0.022279546,-0.01470122,-0.032794796,0.02240462,-0.008353054,-0.023508951,0.010529506,-0.36674234,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.08682201,-0.26762724,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,-0.10970368,-0.24474558,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-07-31,0,0,0.0,0.02066873,0.009500714,-0.032794796,0.022568677,-0.008353054,-0.023508951,0.0045285625,-0.3589778,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0,0,0.0,0.009986118,0.009500714,0.07616081,0.0161259,-0.008067914,0.0018230184,0.0070174476,-0.24126448,-0.05990625,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,0,0,0.0,0.035014775,0.005770742,-0.010510421,0.006977986,-0.025135346,-0.06644742,-0.3580623,0.08456648,-0.01940068,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-01,1,1,0.0,0.024379717,0.0072808545,0.05748989,0.011409483,-0.008003544,0.0018230184,0.006923387,0.041923873,-0.028075563,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,0,1,0.0,0.023878518,0.026842358,0.028833466,0.0076574995,-0.024898842,0.0022060603,0.006015849,0.48086333,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,0,1,0.0,0.023878518,0.023587368,0.028833466,0.0076574995,-0.02491191,0.0022060603,0.006423025,0.4521155,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-02,0,1,0.0,0.023878518,0.023587368,0.028833466,0.0076574995,-0.02491191,0.0022060603,0.006423025,0.4521155,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,0,0,0.0,-0.002849546,0.009500714,0.07616081,-0.079779506,0.006116704,0.003032248,0.0045285625,-0.38561067,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,0,0,0.0,-0.0027256757,0.009087491,-0.019967396,-0.14287253,-0.008064791,0.07421614,0.0070174476,-0.25738934,0.029276079,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-03,0,0,0.0,-0.00046455587,0.008218375,-0.017261578,-0.36437178,0.006351392,0.07421614,0.0070174476,-0.35289893,0.021437151,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,0,0,0.0,0.022654563,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0045285625,-0.36984763,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,0,0,0.0,0.022654563,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0045285625,-0.36984763,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-04,0,0,0.0,0.0247823,0.009500714,-0.032794796,0.023768723,0.0018612348,0.003032248,0.0045285625,-0.36771992,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,0,1,0.0,0.024700657,-0.04845962,0.05748989,0.011474118,-0.0080004195,0.0032845913,0.008066463,0.06882612,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,0,1,0.0,0.024700657,-0.04845962,0.05748989,0.011474118,-0.0080004195,0.0032845913,0.008066463,0.06882612,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-05,0,1,0.0,0.025219247,-0.04845962,0.05748989,0.011474118,-0.0041188495,0.0032845913,0.008066463,0.06442595,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,0,0,0.0,0.022353569,-0.01470122,-0.032794796,0.023604667,-0.008299478,0.003032248,0.010529506,-0.36128408,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,0,0,0.0,0.022353569,-0.01470122,-0.032794796,0.023604667,-0.008299478,0.003032248,0.010529506,-0.36128408,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-06,0,0,0.0,0.022353569,-0.01470122,-0.032794796,0.023604667,-0.008299478,0.003032248,0.010529506,-0.36128408,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,0,0,0.0,0.0115005765,0.009500714,-0.032794796,0.015125345,0.006351392,0.0032845913,0.0070174476,-0.26316583,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,1,0,0.0,0.0115005765,0.009500714,-0.032794796,0.015125345,0.006351392,0.0032845913,0.0070174476,-0.26316583,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-07,0,0,0.0,0.023125935,0.009500714,0.07616081,0.030552924,0.006116704,-0.0006815586,0.0045285625,-0.33455586,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,0,1,0.0,0.024685308,0.023587368,0.028833466,0.0076574995,-0.02491191,0.0022060603,0.006423025,0.4529223,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,0,1,0.0,0.035118714,0.005770742,0.025616255,0.008605503,-0.02491191,0.00031004922,0.009012774,0.17284091,0.010490812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-08,0,1,0.0,0.024685308,0.023587368,0.028833466,0.008605503,-0.02491191,0.00031004922,0.006423025,0.45387036,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,0,0,0.0,-0.0019790148,0.008218375,0.041811805,-0.38107318,-0.008064791,0.07421614,0.0070174476,-0.32762548,-0.0061474703,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,0,0,0.0,0.01197195,0.009500714,0.07616081,0.017325943,0.0063482677,0.0018230184,0.0070174476,-0.22553948,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-09,0,0,0.0,0.00612229,0.009500714,0.07616081,-0.0076172585,-0.008064791,0.0032845913,0.0070174476,-0.18179516,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,0,0,0.0,0.022654563,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0045285625,-0.36984763,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,0,0,0.0,0.024708275,0.009500714,-0.032794796,0.02276602,0.0018612348,0.003032248,0.0045285625,-0.389223,-0.027042251,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-10,0,0,0.0,0.022654563,0.009500714,-0.032794796,0.023768723,0.00611358,0.0015706753,0.0045285625,-0.36838293,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,0,0,0.0,0.010060142,0.009500714,0.07616081,0.017325943,-0.008064791,0.0032845913,0.0070174476,-0.21067624,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,1,0,0.0,0.009986118,0.009500714,0.07616081,0.02090684,-0.008064791,-0.00042921555,0.0070174476,-0.23304911,-0.027395,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-11,1,1,0.0,0.024303988,0.0072808545,-0.025526302,0.009652055,-0.008003544,0.0018230184,0.006923387,0.018384626,0.018633159,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0,1,0.0,0.024992142,-0.27227324,0.028833466,0.007623565,-0.029038955,0.0022060603,0.007158925,0.306052,-0.013055798,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0,1,0.0,0.024992142,-0.27227324,0.028833466,0.008571569,-0.024898842,0.00031004922,0.007158925,0.28092685,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-12,0,1,0.0,0.024992142,-0.27227324,0.028833466,0.008571569,-0.024898842,0.00031004922,0.007158925,0.28092685,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,0,0,0.0,0.016747702,-0.0038814603,0.02890457,-0.3233497,-0.0080004195,-0.025519839,0.008066463,0.06534638,0.014973782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,0,0,0.0,0.0040823496,-0.01470122,0.07616081,-0.07994355,-0.01389949,0.003032248,0.010529506,-0.4187438,-0.043269917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-13,0,0,0.0,0.018569676,-0.0038814603,-0.012183233,-0.2834074,0.0064157625,-0.025519839,0.008066463,0.050253693,0.014973782,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0,0,0.0,0.030103376,0.009500714,-0.032794796,0.028352316,0.005791526,-0.0006815586,0.0045285625,-0.36911973,0.023803812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0,0,0.0,0.02881652,0.009500714,-0.032794796,0.028352316,-0.09969474,-0.0007786696,0.0045285625,-0.2622495,0.023803812,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-14,0,0,0.0,0.027975643,0.009500714,-0.032794796,0.023768723,-0.01389949,0.003032248,0.0045285625,-0.3952163,-0.043269917,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0,0,0.0,0.027975643,0.009500714,-0.032794796,0.023768723,0.006116704,0.003032248,0.0045285625,-0.37129802,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0,0,0.0,0.026063832,0.009500714,-0.032794796,0.028352316,-0.008299478,-0.0006815586,0.0045285625,-0.3558398,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-15,0,0,0.0,0.026063832,0.009500714,-0.032794796,0.028352316,-0.008299478,-0.0006815586,0.0045285625,-0.3558398,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0,0,0.0,0.026063832,0.009500714,-0.032794796,0.023768723,-0.008299478,0.003032248,0.0045285625,-0.35496998,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0,0,0.0,0.026063832,0.009500714,-0.032794796,0.028352316,-0.008299478,-0.0006815586,0.0045285625,-0.3558398,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-16,0,0,0.0,0.026063832,0.009500714,-0.032794796,0.028352316,-0.008299478,-0.0006815586,0.0045285625,-0.3558398,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,0,1,0.0,0.035925504,0.005770742,0.025616255,0.008605503,-0.02491191,0.00031004922,0.009012774,0.17364769,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,0,1,0.0,0.035925504,0.005770742,0.025616255,0.008605503,-0.02491191,0.00031004922,0.009012774,0.17364769,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-17,0,1,0.0,0.024685308,0.023587368,0.028833466,0.008605503,-0.02491191,0.00031004922,0.006423025,0.45387036,0.008877241,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,0,0,0.0,8.835312e-05,0.009500714,-0.032794796,-0.07739652,-0.008299478,-0.0006815586,0.0045285625,-0.40776443,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,0,0,0.0,0.026535207,0.009500714,0.07616081,0.030552924,-0.008299478,-0.0006815586,0.0045285625,-0.31967822,0.028654482,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-18,0,0,0.0,-0.008288238,0.009087491,-0.019967396,-0.30647334,-0.008299478,-0.025772182,0.0045285625,-0.48363954,0.025758099,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0,0,0.0,0.026319087,-0.0551947,-0.032794796,0.02240462,0.0018612348,0.003032248,0.010529506,-0.3670438,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0,0,0.0,0.024265375,-0.0551947,-0.032794796,0.023604667,0.006116704,0.003032248,0.010529506,-0.3371186,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-19,0,0,0.0,0.024265375,-0.0551947,-0.032794796,0.023604667,0.00611358,0.0015706753,0.010529506,-0.3356539,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,0,0,0.0,0.022750918,-0.01470122,0.07616081,0.024605224,-0.008299478,0.003032248,0.010529506,-0.35717553,-0.0595535,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,1,0,0.0,0.022824943,-0.01470122,0.07616081,0.02580527,-0.008299478,0.003032248,0.010529506,-0.32512254,0.0325252,0.0,0.0,0.0,0.0,0.0,0.0,0.0
2024-08-20,1,0,0.0,0.011199583,-0.01470122,-0.032794796,0.014961287,-0.008067914,0.0018230184,0.013018388,-0.25313756,0.032172464,0.0,0.0,0.0,0.0,0.0,0.0,0.0
